date,market_value
28-06-2007,6571.28
29-06-2007,6607.9
02-07-2007,6590.55
03-07-2007,6639.81
04-07-2007,6673.07
05-07-2007,6635.23
06-07-2007,6690.12
09-07-2007,6712.67
10-07-2007,6630.93
11-07-2007,6615.13
12-07-2007,6697.7
13-07-2007,6716.72
16-07-2007,6697.73
17-07-2007,6659.15
18-07-2007,6567.06
19-07-2007,6640.23
20-07-2007,6585.23
23-07-2007,6624.38
24-07-2007,6498.71
25-07-2007,6454.31
26-07-2007,6251.2
27-07-2007,6215.2
30-07-2007,6206.12
31-07-2007,6360.11
01-08-2007,6250.57
02-08-2007,6300.26
03-08-2007,6224.25
06-08-2007,6189.1
07-08-2007,6308.84
08-08-2007,6393.88
09-08-2007,6271.21
10-08-2007,6038.34
13-08-2007,6219.01
14-08-2007,6143.51
15-08-2007,6109.33
16-08-2007,5858.93
17-08-2007,6064.24
20-08-2007,6078.68
21-08-2007,6086.1
22-08-2007,6195.96
23-08-2007,6196.87
24-08-2007,6220.09
27-08-2007,6220.09
28-08-2007,6102.23
29-08-2007,6132.22
30-08-2007,6212
31-08-2007,6303.3
03-09-2007,6315.22
04-09-2007,6376.84
05-09-2007,6270.67
06-09-2007,6313.31
07-09-2007,6191.23
10-09-2007,6134.13
11-09-2007,6280.68
12-09-2007,6306.19
13-09-2007,6363.89
14-09-2007,6289.34
17-09-2007,6182.78
18-09-2007,6283.3
19-09-2007,6460.04
20-09-2007,6429
21-09-2007,6456.69
24-09-2007,6465.91
25-09-2007,6396.9
26-09-2007,6433.03
27-09-2007,6486.42
28-09-2007,6466.79
01-10-2007,6506.25
02-10-2007,6500.4
03-10-2007,6535.21
04-10-2007,6547.91
05-10-2007,6595.81
08-10-2007,6540.9
09-10-2007,6615.39
10-10-2007,6633.02
11-10-2007,6724.54
12-10-2007,6730.71
15-10-2007,6644.48
16-10-2007,6614.29
17-10-2007,6677.67
18-10-2007,6609.42
19-10-2007,6527.92
22-10-2007,6459.32
23-10-2007,6513.99
24-10-2007,6481.99
25-10-2007,6576.31
26-10-2007,6661.34
29-10-2007,6706.04
30-10-2007,6658.99
31-10-2007,6721.57
01-11-2007,6586.08
02-11-2007,6530.6
05-11-2007,6461.43
06-11-2007,6474.93
07-11-2007,6385.1
08-11-2007,6381.87
09-11-2007,6304.88
12-11-2007,6337.9
13-11-2007,6362.35
14-11-2007,6432.12
15-11-2007,6359.58
16-11-2007,6291.18
19-11-2007,6120.81
20-11-2007,6226.51
21-11-2007,6070.87
22-11-2007,6155.31
23-11-2007,6262.11
26-11-2007,6180.48
27-11-2007,6140.66
28-11-2007,6306.24
29-11-2007,6349.11
30-11-2007,6432.45
03-12-2007,6386.57
04-12-2007,6315.21
05-12-2007,6493.8
06-12-2007,6485.63
07-12-2007,6554.94
10-12-2007,6565.37
11-12-2007,6536.86
12-12-2007,6559.8
13-12-2007,6364.2
14-12-2007,6396.96
17-12-2007,6277.82
18-12-2007,6279.29
19-12-2007,6284.54
20-12-2007,6345.56
21-12-2007,6434.08
24-12-2007,6479.32
25-12-2007,6479.32
26-12-2007,6479.32
27-12-2007,6497.83
28-12-2007,6476.89
31-12-2007,6456.91
02-01-2008,6416.68
03-01-2008,6479.44
04-01-2008,6348.52
07-01-2008,6335.67
08-01-2008,6356.49
09-01-2008,6272.7
10-01-2008,6222.69
11-01-2008,6202.04
14-01-2008,6215.69
15-01-2008,6025.58
16-01-2008,5942.88
17-01-2008,5902.41
18-01-2008,5901.7
21-01-2008,5578.23
22-01-2008,5740.11
23-01-2008,5609.35
24-01-2008,5875.81
25-01-2008,5868.96
28-01-2008,5788.85
29-01-2008,5885.24
30-01-2008,5837.31
31-01-2008,5879.78
01-02-2008,6029.18
04-02-2008,6026.21
05-02-2008,5868.03
06-02-2008,5875.37
07-02-2008,5724.12
08-02-2008,5784.01
11-02-2008,5707.69
12-02-2008,5909.97
13-02-2008,5880.06
14-02-2008,5879.3
15-02-2008,5787.61
18-02-2008,5946.62
19-02-2008,5966.93
20-02-2008,5893.57
21-02-2008,5932.22
22-02-2008,5888.48
25-02-2008,5999.51
26-02-2008,6087.37
27-02-2008,6076.53
28-02-2008,5965.66
29-02-2008,5884.28
03-03-2008,5818.62
04-03-2008,5767.74
05-03-2008,5853.46
06-03-2008,5766.39
07-03-2008,5699.91
10-03-2008,5629.08
11-03-2008,5690.39
12-03-2008,5776.41
13-03-2008,5692.41
14-03-2008,5631.7
17-03-2008,5414.42
18-03-2008,5605.77
19-03-2008,5545.63
20-03-2008,5495.24
21-03-2008,5495.24
24-03-2008,5495.24
25-03-2008,5689.07
26-03-2008,5660.39
27-03-2008,5717.47
28-03-2008,5692.88
31-03-2008,5702.11
01-04-2008,5852.58
02-04-2008,5915.94
03-04-2008,5891.32
04-04-2008,5947.11
07-04-2008,6014.76
08-04-2008,5990.21
09-04-2008,5983.87
10-04-2008,5965.09
11-04-2008,5895.46
14-04-2008,5831.61
15-04-2008,5906.86
16-04-2008,6046.23
17-04-2008,5980.35
18-04-2008,6056.55
21-04-2008,6052.97
22-04-2008,6034.73
23-04-2008,6083.61
24-04-2008,6050.69
25-04-2008,6091.37
28-04-2008,6090.36
29-04-2008,6089.36
30-04-2008,6087.3
01-05-2008,6087.25
02-05-2008,6215.53
05-05-2008,6215.53
06-05-2008,6215.25
07-05-2008,6260.95
08-05-2008,6270.81
09-05-2008,6204.69
12-05-2008,6220.65
13-05-2008,6211.85
14-05-2008,6215.99
15-05-2008,6251.82
16-05-2008,6304.25
19-05-2008,6376.49
20-05-2008,6191.61
21-05-2008,6198.08
22-05-2008,6181.56
23-05-2008,6087.28
26-05-2008,6087.28
27-05-2008,6058.53
28-05-2008,6069.59
29-05-2008,6068.13
30-05-2008,6053.5
02-06-2008,6007.61
03-06-2008,6057.7
04-06-2008,5970.14
05-06-2008,5995.34
06-06-2008,5906.84
09-06-2008,5877.56
10-06-2008,5827.32
11-06-2008,5723.33
12-06-2008,5790.51
13-06-2008,5802.78
16-06-2008,5794.56
17-06-2008,5861.92
18-06-2008,5756.85
19-06-2008,5708.36
20-06-2008,5620.77
23-06-2008,5667.23
24-06-2008,5634.74
25-06-2008,5666.12
26-06-2008,5518.23
27-06-2008,5529.95
30-06-2008,5625.9
01-07-2008,5479.93
02-07-2008,5426.32
03-07-2008,5476.57
04-07-2008,5412.75
07-07-2008,5512.71
08-07-2008,5440.51
09-07-2008,5529.6
10-07-2008,5406.76
11-07-2008,5261.6
14-07-2008,5300.37
15-07-2008,5171.91
16-07-2008,5150.62
17-07-2008,5286.27
18-07-2008,5376.37
21-07-2008,5404.34
22-07-2008,5364.15
23-07-2008,5449.89
24-07-2008,5362.26
25-07-2008,5352.56
28-07-2008,5312.6
29-07-2008,5319.23
30-07-2008,5420.7
31-07-2008,5411.9
01-08-2008,5354.67
04-08-2008,5320.22
05-08-2008,5454.47
06-08-2008,5486.13
07-08-2008,5477.49
08-08-2008,5489.16
11-08-2008,5541.78
12-08-2008,5534.46
13-08-2008,5448.63
14-08-2008,5497.45
15-08-2008,5454.77
18-08-2008,5450.19
19-08-2008,5320.36
20-08-2008,5371.77
21-08-2008,5370.19
22-08-2008,5505.56
25-08-2008,5505.56
26-08-2008,5470.65
27-08-2008,5528.15
28-08-2008,5601.15
29-08-2008,5636.61
01-09-2008,5602.82
02-09-2008,5620.7
03-09-2008,5499.68
04-09-2008,5362.06
05-09-2008,5240.68
08-09-2008,5446.28
09-09-2008,5415.61
10-09-2008,5366.22
11-09-2008,5318.36
12-09-2008,5416.73
15-09-2008,5204.18
16-09-2008,5025.59
17-09-2008,4912.36
18-09-2008,4879.99
19-09-2008,5311.33
22-09-2008,5236.26
23-09-2008,5136.12
24-09-2008,5095.57
25-09-2008,5197.02
26-09-2008,5088.47
29-09-2008,4818.77
30-09-2008,4902.45
01-10-2008,4959.59
02-10-2008,4870.34
03-10-2008,4980.25
06-10-2008,4589.19
07-10-2008,4605.22
08-10-2008,4366.69
09-10-2008,4313.8
10-10-2008,3932.06
13-10-2008,4256.9
14-10-2008,4394.21
15-10-2008,4079.59
16-10-2008,3861.39
17-10-2008,4063.01
20-10-2008,4282.67
21-10-2008,4229.73
22-10-2008,4040.89
23-10-2008,4087.83
24-10-2008,3883.36
27-10-2008,3852.59
28-10-2008,3926.38
29-10-2008,4242.54
30-10-2008,4291.65
31-10-2008,4377.34
03-11-2008,4443.28
04-11-2008,4639.5
05-11-2008,4530.73
06-11-2008,4272.41
07-11-2008,4364.96
10-11-2008,4403.92
11-11-2008,4246.69
12-11-2008,4182.02
13-11-2008,4169.21
14-11-2008,4232.97
17-11-2008,4132.16
18-11-2008,4208.55
19-11-2008,4005.68
20-11-2008,3874.99
21-11-2008,3780.96
24-11-2008,4152.96
25-11-2008,4171.25
26-11-2008,4152.69
27-11-2008,4226.1
28-11-2008,4288.01
01-12-2008,4065.49
02-12-2008,4122.86
03-12-2008,4169.96
04-12-2008,4163.61
05-12-2008,4049.37
08-12-2008,4300.06
09-12-2008,4381.26
10-12-2008,4367.28
11-12-2008,4388.69
12-12-2008,4280.35
15-12-2008,4277.56
16-12-2008,4309.08
17-12-2008,4324.19
18-12-2008,4330.66
19-12-2008,4286.93
22-12-2008,4249.16
23-12-2008,4255.98
24-12-2008,4216.59
25-12-2008,4216.59
26-12-2008,4216.59
29-12-2008,4319.35
30-12-2008,4392.68
31-12-2008,4434.17
02-01-2009,4561.79
05-01-2009,4579.64
06-01-2009,4638.92
07-01-2009,4507.51
08-01-2009,4505.37
09-01-2009,4448.54
12-01-2009,4426.19
13-01-2009,4399.15
14-01-2009,4180.64
15-01-2009,4121.11
16-01-2009,4147.06
19-01-2009,4108.47
20-01-2009,4091.4
21-01-2009,4059.88
22-01-2009,4052.23
23-01-2009,4052.47
26-01-2009,4209.01
27-01-2009,4194.41
28-01-2009,4295.2
29-01-2009,4190.11
30-01-2009,4149.64
02-02-2009,4077.78
03-02-2009,4164.46
04-02-2009,4228.6
05-02-2009,4228.93
06-02-2009,4291.87
09-02-2009,4307.61
10-02-2009,4213.08
11-02-2009,4234.26
12-02-2009,4202.24
13-02-2009,4189.59
16-02-2009,4134.75
17-02-2009,4034.13
18-02-2009,4006.83
19-02-2009,4018.37
20-02-2009,3889.06
23-02-2009,3850.73
24-02-2009,3816.44
25-02-2009,3848.98
26-02-2009,3915.64
27-02-2009,3830.09
02-03-2009,3625.83
03-03-2009,3512.09
04-03-2009,3645.87
05-03-2009,3529.86
06-03-2009,3530.73
09-03-2009,3542.4
10-03-2009,3715.23
11-03-2009,3693.81
12-03-2009,3712.06
13-03-2009,3753.68
16-03-2009,3863.99
17-03-2009,3857.1
18-03-2009,3804.99
19-03-2009,3816.93
20-03-2009,3842.85
23-03-2009,3952.81
24-03-2009,3911.46
25-03-2009,3900.25
26-03-2009,3925.2
27-03-2009,3898.85
30-03-2009,3762.91
31-03-2009,3926.14
01-04-2009,3955.61
02-04-2009,4124.97
03-04-2009,4029.67
06-04-2009,3993.54
07-04-2009,3930.52
08-04-2009,3925.52
09-04-2009,3983.71
10-04-2009,3983.71
13-04-2009,3983.71
14-04-2009,3988.99
15-04-2009,3968.4
16-04-2009,4052.98
17-04-2009,4092.8
20-04-2009,3990.86
21-04-2009,3987.46
22-04-2009,4030.66
23-04-2009,4018.23
24-04-2009,4155.99
27-04-2009,4167.01
28-04-2009,4096.4
29-04-2009,4189.59
30-04-2009,4243.71
01-05-2009,4243.22
04-05-2009,4243.22
05-05-2009,4336.94
06-05-2009,4396.49
07-05-2009,4398.68
08-05-2009,4462.09
11-05-2009,4435.5
12-05-2009,4425.54
13-05-2009,4331.37
14-05-2009,4362.58
15-05-2009,4348.11
18-05-2009,4446.45
19-05-2009,4482.25
20-05-2009,4468.41
21-05-2009,4345.47
22-05-2009,4365.29
25-05-2009,4365.29
26-05-2009,4411.72
27-05-2009,4416.23
28-05-2009,4387.54
29-05-2009,4417.94
01-06-2009,4506.19
02-06-2009,4477.02
03-06-2009,4383.42
04-06-2009,4386.94
05-06-2009,4438.56
08-06-2009,4405.22
09-06-2009,4404.79
10-06-2009,4436.75
11-06-2009,4461.87
12-06-2009,4441.95
15-06-2009,4326.01
16-06-2009,4328.57
17-06-2009,4278.46
18-06-2009,4280.86
19-06-2009,4345.93
22-06-2009,4234.05
23-06-2009,4230.02
24-06-2009,4279.98
25-06-2009,4252.57
26-06-2009,4241.01
29-06-2009,4294.03
30-06-2009,4249.21
01-07-2009,4340.71
02-07-2009,4234.27
03-07-2009,4236.28
06-07-2009,4194.91
07-07-2009,4187
08-07-2009,4140.23
09-07-2009,4158.66
10-07-2009,4127.17
13-07-2009,4202.13
14-07-2009,4237.68
15-07-2009,4346.46
16-07-2009,4361.84
17-07-2009,4388.75
20-07-2009,4443.62
21-07-2009,4481.17
22-07-2009,4493.73
23-07-2009,4559.8
24-07-2009,4576.61
27-07-2009,4586.13
28-07-2009,4528.84
29-07-2009,4547.53
30-07-2009,4631.61
31-07-2009,4608.36
03-08-2009,4682.46
04-08-2009,4671.37
05-08-2009,4647.13
06-08-2009,4690.53
07-08-2009,4731.56
10-08-2009,4722.2
11-08-2009,4671.34
12-08-2009,4716.76
13-08-2009,4755.46
14-08-2009,4713.97
17-08-2009,4645.01
18-08-2009,4685.78
19-08-2009,4689.67
20-08-2009,4756.58
21-08-2009,4850.89
24-08-2009,4896.23
25-08-2009,4916.8
26-08-2009,4890.58
27-08-2009,4869.35
28-08-2009,4908.9
31-08-2009,4908.9
01-09-2009,4819.7
02-09-2009,4817.55
03-09-2009,4796.75
04-09-2009,4851.7
07-09-2009,4933.18
08-09-2009,4947.34
09-09-2009,5004.3
10-09-2009,4987.68
11-09-2009,5011.47
14-09-2009,5018.85
15-09-2009,5042.13
16-09-2009,5124.13
17-09-2009,5163.95
18-09-2009,5172.89
21-09-2009,5134.36
22-09-2009,5142.6
23-09-2009,5139.37
24-09-2009,5079.27
25-09-2009,5082.2
28-09-2009,5165.7
29-09-2009,5159.72
30-09-2009,5133.9
01-10-2009,5047.81
02-10-2009,4988.7
05-10-2009,5024.33
06-10-2009,5137.98
07-10-2009,5108.9
08-10-2009,5154.64
09-10-2009,5161.87
12-10-2009,5210.17
13-10-2009,5154.15
14-10-2009,5256.1
15-10-2009,5222.95
16-10-2009,5190.24
19-10-2009,5281.54
20-10-2009,5243.4
21-10-2009,5257.85
22-10-2009,5207.36
23-10-2009,5242.57
26-10-2009,5191.74
27-10-2009,5200.97
28-10-2009,5080.42
29-10-2009,5137.72
30-10-2009,5044.55
02-11-2009,5104.5
03-11-2009,5037.21
04-11-2009,5107.89
05-11-2009,5125.64
06-11-2009,5142.72
09-11-2009,5235.18
10-11-2009,5230.55
11-11-2009,5266.75
12-11-2009,5276.5
13-11-2009,5296.38
16-11-2009,5382.67
17-11-2009,5345.93
18-11-2009,5342.13
19-11-2009,5267.7
20-11-2009,5251.41
23-11-2009,5355.5
24-11-2009,5323.96
25-11-2009,5364.81
26-11-2009,5194.13
27-11-2009,5245.73
30-11-2009,5190.68
01-12-2009,5312.17
02-12-2009,5327.39
03-12-2009,5313
04-12-2009,5322.36
07-12-2009,5310.66
08-12-2009,5223.13
09-12-2009,5203.89
10-12-2009,5244.37
11-12-2009,5261.57
14-12-2009,5315.34
15-12-2009,5285.77
16-12-2009,5320.26
17-12-2009,5217.61
18-12-2009,5196.81
21-12-2009,5293.99
22-12-2009,5328.66
23-12-2009,5372.38
24-12-2009,5402.41
25-12-2009,5402.41
28-12-2009,5402.41
29-12-2009,5437.61
30-12-2009,5397.86
31-12-2009,5412.88
04-01-2010,5500.34
05-01-2010,5522.5
06-01-2010,5530.04
07-01-2010,5526.72
08-01-2010,5534.24
11-01-2010,5538.07
12-01-2010,5498.71
13-01-2010,5473.48
14-01-2010,5498.2
15-01-2010,5455.37
18-01-2010,5494.39
19-01-2010,5513.14
20-01-2010,5420.8
21-01-2010,5335.1
22-01-2010,5302.99
25-01-2010,5260.31
26-01-2010,5276.85
27-01-2010,5217.47
28-01-2010,5145.74
29-01-2010,5188.52
01-02-2010,5247.41
02-02-2010,5283.31
03-02-2010,5253.15
04-02-2010,5139.31
05-02-2010,5060.92
08-02-2010,5092.33
09-02-2010,5111.84
10-02-2010,5131.99
11-02-2010,5161.48
12-02-2010,5142.45
15-02-2010,5167.47
16-02-2010,5244.06
17-02-2010,5276.64
18-02-2010,5325.09
19-02-2010,5358.17
22-02-2010,5352.07
23-02-2010,5315.09
24-02-2010,5342.92
25-02-2010,5278.22
26-02-2010,5354.52
01-03-2010,5405.94
02-03-2010,5484.06
03-03-2010,5533.21
04-03-2010,5527.16
05-03-2010,5599.76
08-03-2010,5606.72
09-03-2010,5602.3
10-03-2010,5640.57
11-03-2010,5617.26
12-03-2010,5625.65
15-03-2010,5593.85
16-03-2010,5620.43
17-03-2010,5644.63
18-03-2010,5642.62
19-03-2010,5650.12
22-03-2010,5644.54
23-03-2010,5673.63
24-03-2010,5677.88
25-03-2010,5727.65
26-03-2010,5703.02
29-03-2010,5710.66
30-03-2010,5672.32
31-03-2010,5679.64
01-04-2010,5744.89
02-04-2010,5744.89
05-04-2010,5744.89
06-04-2010,5780.35
07-04-2010,5762.06
08-04-2010,5712.7
09-04-2010,5770.98
12-04-2010,5777.65
13-04-2010,5761.66
14-04-2010,5796.25
15-04-2010,5825.01
16-04-2010,5743.96
19-04-2010,5727.91
20-04-2010,5783.69
21-04-2010,5723.43
22-04-2010,5665.33
23-04-2010,5723.65
26-04-2010,5753.85
27-04-2010,5603.52
28-04-2010,5586.61
29-04-2010,5617.84
30-04-2010,5553.29
03-05-2010,5553.29
04-05-2010,5411.11
05-05-2010,5341.93
06-05-2010,5260.99
07-05-2010,5123.02
10-05-2010,5387.42
11-05-2010,5334.21
12-05-2010,5383.45
13-05-2010,5433.73
14-05-2010,5262.85
17-05-2010,5262.54
18-05-2010,5307.34
19-05-2010,5158.08
20-05-2010,5073.13
21-05-2010,5062.93
24-05-2010,5069.61
25-05-2010,4940.68
26-05-2010,5038.08
27-05-2010,5195.17
28-05-2010,5188.43
31-05-2010,5188.43
01-06-2010,5163.3
02-06-2010,5151.32
03-06-2010,5211.18
04-06-2010,5126
07-06-2010,5069.06
08-06-2010,5028.15
09-06-2010,5085.86
10-06-2010,5132.5
11-06-2010,5163.68
14-06-2010,5202.13
15-06-2010,5217.82
16-06-2010,5237.92
17-06-2010,5253.89
18-06-2010,5250.84
21-06-2010,5299.11
22-06-2010,5246.98
23-06-2010,5178.52
24-06-2010,5100.23
25-06-2010,5046.47
28-06-2010,5071.68
29-06-2010,4914.22
30-06-2010,4916.87
01-07-2010,4805.75
02-07-2010,4838.09
05-07-2010,4823.53
06-07-2010,4965
07-07-2010,5014.82
08-07-2010,5105.45
09-07-2010,5132.94
12-07-2010,5167.02
13-07-2010,5271.02
14-07-2010,5253.52
15-07-2010,5211.29
16-07-2010,5158.85
19-07-2010,5148.28
20-07-2010,5139.46
21-07-2010,5214.64
22-07-2010,5313.81
23-07-2010,5312.62
26-07-2010,5351.12
27-07-2010,5365.67
28-07-2010,5319.68
29-07-2010,5313.95
30-07-2010,5258.02
02-08-2010,5397.11
03-08-2010,5396.48
04-08-2010,5386.16
05-08-2010,5365.78
06-08-2010,5332.39
09-08-2010,5410.52
10-08-2010,5376.41
11-08-2010,5245.21
12-08-2010,5266.06
13-08-2010,5275.44
16-08-2010,5276.1
17-08-2010,5350.55
18-08-2010,5302.87
19-08-2010,5211.29
20-08-2010,5195.28
23-08-2010,5234.84
24-08-2010,5155.95
25-08-2010,5109.4
26-08-2010,5155.84
27-08-2010,5201.56
30-08-2010,5201.56
31-08-2010,5225.22
01-09-2010,5366.41
02-09-2010,5371.04
03-09-2010,5428.15
06-09-2010,5439.19
07-09-2010,5407.82
08-09-2010,5429.74
09-09-2010,5494.16
10-09-2010,5501.64
13-09-2010,5565.53
14-09-2010,5567.41
15-09-2010,5555.56
16-09-2010,5540.14
17-09-2010,5508.45
20-09-2010,5602.54
21-09-2010,5576.19
22-09-2010,5551.91
23-09-2010,5547.08
24-09-2010,5598.48
27-09-2010,5573.42
28-09-2010,5578.44
29-09-2010,5569.27
30-09-2010,5548.62
01-10-2010,5592.9
04-10-2010,5555.97
05-10-2010,5635.76
06-10-2010,5681.39
07-10-2010,5662.13
08-10-2010,5657.61
11-10-2010,5672.4
12-10-2010,5661.59
13-10-2010,5747.35
14-10-2010,5727.21
15-10-2010,5703.37
18-10-2010,5742.52
19-10-2010,5703.89
20-10-2010,5728.93
21-10-2010,5757.86
22-10-2010,5741.37
25-10-2010,5751.98
26-10-2010,5707.3
27-10-2010,5646.02
28-10-2010,5677.89
29-10-2010,5675.16
01-11-2010,5694.62
02-11-2010,5757.43
03-11-2010,5748.97
04-11-2010,5862.79
05-11-2010,5875.35
08-11-2010,5849.96
09-11-2010,5875.19
10-11-2010,5816.94
11-11-2010,5815.23
12-11-2010,5796.87
15-11-2010,5820.41
16-11-2010,5681.9
17-11-2010,5692.56
18-11-2010,5768.71
19-11-2010,5732.83
22-11-2010,5680.83
23-11-2010,5581.28
24-11-2010,5657.1
25-11-2010,5698.93
26-11-2010,5668.7
29-11-2010,5550.95
30-11-2010,5528.27
01-12-2010,5642.5
02-12-2010,5767.56
03-12-2010,5745.32
06-12-2010,5770.28
07-12-2010,5808.45
08-12-2010,5794.53
09-12-2010,5807.96
10-12-2010,5812.95
13-12-2010,5860.75
14-12-2010,5891.21
15-12-2010,5882.18
16-12-2010,5881.12
17-12-2010,5871.75
20-12-2010,5891.61
21-12-2010,5951.8
22-12-2010,5983.49
23-12-2010,5996.07
24-12-2010,6008.92
27-12-2010,6008.92
28-12-2010,6008.92
29-12-2010,5996.36
30-12-2010,5971.01
31-12-2010,5899.94
03-01-2011,5899.94
04-01-2011,6013.87
05-01-2011,6043.86
06-01-2011,6019.51
07-01-2011,5984.33
10-01-2011,5956.3
11-01-2011,6014.03
12-01-2011,6050.72
13-01-2011,6023.88
14-01-2011,6002.07
17-01-2011,5985.7
18-01-2011,6056.43
19-01-2011,5976.7
20-01-2011,5867.91
21-01-2011,5896.25
24-01-2011,5943.85
25-01-2011,5917.71
26-01-2011,5969.21
27-01-2011,5965.08
28-01-2011,5881.37
31-01-2011,5862.94
01-02-2011,5957.82
02-02-2011,6000.07
03-02-2011,5983.34
04-02-2011,5997.38
07-02-2011,6051.03
08-02-2011,6091.33
09-02-2011,6052.29
10-02-2011,6020.01
11-02-2011,6062.9
14-02-2011,6060.09
15-02-2011,6037.08
16-02-2011,6085.27
17-02-2011,6087.38
18-02-2011,6082.99
21-02-2011,6014.8
22-02-2011,5996.76
23-02-2011,5923.53
24-02-2011,5919.98
25-02-2011,6001.2
28-02-2011,5994.01
01-03-2011,5935.76
02-03-2011,5914.89
03-03-2011,6005.09
04-03-2011,5990.39
07-03-2011,5973.78
08-03-2011,5974.76
09-03-2011,5937.3
10-03-2011,5845.29
11-03-2011,5828.67
14-03-2011,5775.24
15-03-2011,5695.28
16-03-2011,5598.23
17-03-2011,5696.11
18-03-2011,5718.13
21-03-2011,5786.09
22-03-2011,5762.71
23-03-2011,5795.88
24-03-2011,5880.87
25-03-2011,5900.76
28-03-2011,5904.49
29-03-2011,5932.17
30-03-2011,5948.3
31-03-2011,5908.76
01-04-2011,6009.92
04-04-2011,6016.98
05-04-2011,6007.06
06-04-2011,6041.13
07-04-2011,6007.37
08-04-2011,6055.75
11-04-2011,6053.44
12-04-2011,5964.47
13-04-2011,6010.44
14-04-2011,5963.8
15-04-2011,5996.01
18-04-2011,5870.08
19-04-2011,5896.87
20-04-2011,6022.26
21-04-2011,6018.3
22-04-2011,6018.3
25-04-2011,6018.3
26-04-2011,6069.36
27-04-2011,6068.16
28-04-2011,6069.9
29-04-2011,6069.9
02-05-2011,6069.9
03-05-2011,6082.88
04-05-2011,5984.07
05-05-2011,5919.98
06-05-2011,5976.77
09-05-2011,5942.69
10-05-2011,6018.89
11-05-2011,5976
12-05-2011,5944.96
13-05-2011,5925.87
16-05-2011,5923.69
17-05-2011,5861
18-05-2011,5923.49
19-05-2011,5955.99
20-05-2011,5948.49
23-05-2011,5835.89
24-05-2011,5858.41
25-05-2011,5870.14
26-05-2011,5880.99
27-05-2011,5938.87
30-05-2011,5938.87
31-05-2011,5989.99
01-06-2011,5928.61
02-06-2011,5847.92
03-06-2011,5855.01
06-06-2011,5863.16
07-06-2011,5864.65
08-06-2011,5808.89
09-06-2011,5856.34
10-06-2011,5765.8
13-06-2011,5773.46
14-06-2011,5803.13
15-06-2011,5742.55
16-06-2011,5698.81
17-06-2011,5714.94
20-06-2011,5693.39
21-06-2011,5775.31
22-06-2011,5772.99
23-06-2011,5674.38
24-06-2011,5697.72
27-06-2011,5722.34
28-06-2011,5766.88
29-06-2011,5855.95
30-06-2011,5945.71
01-07-2011,5989.76
04-07-2011,6017.54
05-07-2011,6024.03
06-07-2011,6002.92
07-07-2011,6054.55
08-07-2011,5990.58
11-07-2011,5929.16
12-07-2011,5868.96
13-07-2011,5906.43
14-07-2011,5846.95
15-07-2011,5843.66
18-07-2011,5752.81
19-07-2011,5789.99
20-07-2011,5853.82
21-07-2011,5899.89
22-07-2011,5935.02
25-07-2011,5925.26
26-07-2011,5929.73
27-07-2011,5856.58
28-07-2011,5873.21
29-07-2011,5815.19
01-08-2011,5774.43
02-08-2011,5718.39
03-08-2011,5584.51
04-08-2011,5393.14
05-08-2011,5246.99
08-08-2011,5068.95
09-08-2011,5164.92
10-08-2011,5007.16
11-08-2011,5162.83
12-08-2011,5320.03
15-08-2011,5350.58
16-08-2011,5357.63
17-08-2011,5331.6
18-08-2011,5092.23
19-08-2011,5040.76
22-08-2011,5095.3
23-08-2011,5129.42
24-08-2011,5205.85
25-08-2011,5131.1
26-08-2011,5129.92
29-08-2011,5129.92
30-08-2011,5268.66
31-08-2011,5394.53
01-09-2011,5418.65
02-09-2011,5292.03
05-09-2011,5102.58
06-09-2011,5156.84
07-09-2011,5318.59
08-09-2011,5340.38
09-09-2011,5214.65
12-09-2011,5129.62
13-09-2011,5174.25
14-09-2011,5227.02
15-09-2011,5337.54
16-09-2011,5368.41
19-09-2011,5259.56
20-09-2011,5363.71
21-09-2011,5288.41
22-09-2011,5041.61
23-09-2011,5066.81
26-09-2011,5089.37
27-09-2011,5294.05
28-09-2011,5217.63
29-09-2011,5196.84
30-09-2011,5128.48
03-10-2011,5075.5
04-10-2011,4944.44
05-10-2011,5102.17
06-10-2011,5291.26
07-10-2011,5303.4
10-10-2011,5399
11-10-2011,5395.7
12-10-2011,5441.8
13-10-2011,5403.38
14-10-2011,5466.36
17-10-2011,5436.7
18-10-2011,5410.35
19-10-2011,5450.49
20-10-2011,5384.68
21-10-2011,5488.65
24-10-2011,5548.06
25-10-2011,5525.54
26-10-2011,5553.24
27-10-2011,5713.82
28-10-2011,5702.24
31-10-2011,5544.22
01-11-2011,5421.57
02-11-2011,5484.1
03-11-2011,5545.64
04-11-2011,5527.16
07-11-2011,5510.82
08-11-2011,5567.34
09-11-2011,5460.38
10-11-2011,5444.82
11-11-2011,5545.38
14-11-2011,5519.04
15-11-2011,5517.44
16-11-2011,5509.02
17-11-2011,5423.14
18-11-2011,5362.94
21-11-2011,5222.6
22-11-2011,5206.82
23-11-2011,5139.78
24-11-2011,5127.57
25-11-2011,5164.65
28-11-2011,5312.76
29-11-2011,5337
30-11-2011,5505.42
01-12-2011,5489.34
02-12-2011,5552.29
05-12-2011,5567.96
06-12-2011,5568.72
07-12-2011,5546.91
08-12-2011,5483.77
09-12-2011,5529.21
12-12-2011,5427.86
13-12-2011,5490.15
14-12-2011,5366.8
15-12-2011,5400.85
16-12-2011,5387.34
19-12-2011,5364.99
20-12-2011,5419.6
21-12-2011,5389.74
